geom_wkt,trace_number,device_id,ts
POINT (116.298715 40.0515),5,2,2009-02-25 13:33:55+00
POINT (116.298741 40.05145),5,2,2009-02-25 13:33:58+00
POINT (116.298778 40.051403),5,2,2009-02-25 13:34:01+00
POINT (116.298805 40.051351),5,2,2009-02-25 13:34:05+00
POINT (116.298815 40.05131),5,2,2009-02-25 13:34:10+00
POINT (116.29884 40.051267),5,2,2009-02-25 13:34:13+00
POINT (116.298849 40.051214),5,2,2009-02-25 13:34:17+00
POINT (116.298895 40.051167),5,2,2009-02-25 13:34:21+00
POINT (116.298945 40.051129),5,2,2009-02-25 13:34:25+00
POINT (116.29899 40.051098),5,2,2009-02-25 13:34:28+00
POINT (116.299046 40.051071),5,2,2009-02-25 13:34:31+00
POINT (116.299069 40.051032),5,2,2009-02-25 13:34:36+00
POINT (116.299114 40.050993),5,2,2009-02-25 13:34:39+00
POINT (116.299158 40.050949),5,2,2009-02-25 13:34:43+00
POINT (116.299236 40.050915),5,2,2009-02-25 13:34:47+00
POINT (116.299294 40.050884),5,2,2009-02-25 13:34:51+00
POINT (116.299334 40.050846),5,2,2009-02-25 13:34:55+00
POINT (116.29937 40.050808),5,2,2009-02-25 13:34:59+00
POINT (116.299414 40.050775),5,2,2009-02-25 13:35:02+00
POINT (116.299484 40.050761),5,2,2009-02-25 13:35:06+00
POINT (116.299558 40.050747),5,2,2009-02-25 13:35:09+00
POINT (116.299611 40.050716),5,2,2009-02-25 13:35:14+00
POINT (116.299669 40.05069),5,2,2009-02-25 13:35:18+00
POINT (116.299719 40.050667),5,2,2009-02-25 13:35:22+00
POINT (116.299781 40.050635),5,2,2009-02-25 13:35:26+00
POINT (116.299841 40.050622),5,2,2009-02-25 13:35:29+00
POINT (116.299902 40.050635),5,2,2009-02-25 13:35:32+00
POINT (116.299944 40.050645),5,2,2009-02-25 13:35:37+00
POINT (116.29999 40.050629),5,2,2009-02-25 13:35:42+00
POINT (116.300064 40.050628),5,2,2009-02-25 13:35:46+00
POINT (116.300119 40.050601),5,2,2009-02-25 13:35:51+00
POINT (116.300139 40.050577),5,2,2009-02-25 13:35:56+00
POINT (116.300171 40.050566),5,2,2009-02-25 13:36:01+00
POINT (116.300182 40.050549),5,2,2009-02-25 13:36:06+00
POINT (116.300208 40.050511),5,2,2009-02-25 13:36:11+00
POINT (116.300253 40.050493),5,2,2009-02-25 13:36:16+00
POINT (116.300321 40.0505),5,2,2009-02-25 13:36:20+00
POINT (116.300393 40.050515),5,2,2009-02-25 13:36:24+00
POINT (116.300457 40.050534),5,2,2009-02-25 13:36:27+00
POINT (116.300526 40.050555),5,2,2009-02-25 13:36:30+00
POINT (116.300589 40.050573),5,2,2009-02-25 13:36:33+00
POINT (116.300647 40.050586),5,2,2009-02-25 13:36:36+00
POINT (116.3482 39.939378),5,2,2009-02-25 13:59:55+00
POINT (116.348276 39.939405),5,2,2009-02-25 13:59:58+00
POINT (116.348166 39.939465),5,2,2009-02-25 13:59:59+00
POINT (116.348103 39.939423),5,2,2009-02-25 14:00:00+00
POINT (116.348062 39.939403),5,2,2009-02-25 14:00:01+00
POINT (116.348122 39.939384),5,2,2009-02-25 14:00:05+00
POINT (116.348061 39.939362),5,2,2009-02-25 14:00:07+00
POINT (116.348061 39.939362),5,2,2009-02-25 14:00:10+00
POINT (116.348065 39.939356),5,2,2009-02-25 14:00:12+00
POINT (116.348097 39.939392),5,2,2009-02-25 14:00:17+00
POINT (116.348137 39.939423),5,2,2009-02-25 14:00:21+00
POINT (116.348172 39.939436),5,2,2009-02-25 14:00:26+00
POINT (116.348152 39.93944),5,2,2009-02-25 14:00:31+00
POINT (116.348109 39.939438),5,2,2009-02-25 14:00:36+00
POINT (116.348063 39.939445),5,2,2009-02-25 14:00:41+00
POINT (116.348024 39.939458),5,2,2009-02-25 14:00:46+00
POINT (116.348009 39.939454),5,2,2009-02-25 14:00:51+00
POINT (116.348003 39.939442),5,2,2009-02-25 14:00:56+00
POINT (116.347962 39.939417),5,2,2009-02-25 14:01:01+00
POINT (116.351011 39.923701),5,2,2009-02-25 14:13:05+00
POINT (116.351435 39.923886),5,2,2009-02-25 14:13:06+00
POINT (116.351813 39.924051),5,2,2009-02-25 14:13:07+00
POINT (116.352067 39.924137),5,2,2009-02-25 14:13:08+00
POINT (116.352312 39.924225),5,2,2009-02-25 14:13:09+00
POINT (116.352565 39.924328),5,2,2009-02-25 14:13:10+00
POINT (116.352797 39.924426),5,2,2009-02-25 14:13:11+00
POINT (116.349033 39.922943),5,2,2009-02-25 14:13:15+00
POINT (116.348825 39.922862),5,2,2009-02-25 14:13:16+00
POINT (116.348695 39.922821),5,2,2009-02-25 14:13:17+00
POINT (116.348589 39.922784),5,2,2009-02-25 14:13:18+00
POINT (116.348513 39.922764),5,2,2009-02-25 14:13:19+00
POINT (116.348453 39.922749),5,2,2009-02-25 14:13:20+00
POINT (116.34839 39.922737),5,2,2009-02-25 14:13:21+00
POINT (116.348332 39.92272),5,2,2009-02-25 14:13:22+00
POINT (116.348252 39.922694),5,2,2009-02-25 14:13:24+00
POINT (116.348201 39.922689),5,2,2009-02-25 14:13:26+00
POINT (116.348133 39.922707),5,2,2009-02-25 14:13:29+00
POINT (116.348065 39.922685),5,2,2009-02-25 14:13:31+00
POINT (116.347996 39.922664),5,2,2009-02-25 14:13:34+00
POINT (116.347918 39.922666),5,2,2009-02-25 14:13:37+00
POINT (116.347858 39.922686),5,2,2009-02-25 14:13:40+00
POINT (116.347798 39.922697),5,2,2009-02-25 14:13:43+00
POINT (116.347768 39.922622),5,2,2009-02-25 14:13:47+00
POINT (116.347697 39.922608),5,2,2009-02-25 14:13:50+00
POINT (116.347644 39.922616),5,2,2009-02-25 14:13:55+00
POINT (116.347638 39.922658),5,2,2009-02-25 14:14:00+00
POINT (116.347665 39.922569),5,2,2009-02-25 14:14:12+00
POINT (116.347591 39.922594),5,2,2009-02-25 14:14:14+00
POINT (116.347523 39.922582),5,2,2009-02-25 14:14:18+00
POINT (116.347511 39.922628),5,2,2009-02-25 14:14:21+00
POINT (116.347415 39.922607),5,2,2009-02-25 14:14:25+00
POINT (116.347145 39.922472),5,2,2009-02-25 14:14:26+00
POINT (116.34668 39.922287),5,2,2009-02-25 14:14:27+00
POINT (116.346404 39.922115),5,2,2009-02-25 14:14:28+00
POINT (116.346236 39.922073),5,2,2009-02-25 14:14:29+00
POINT (116.346037 39.922026),5,2,2009-02-25 14:14:30+00
POINT (116.346 39.921966),5,2,2009-02-25 14:14:31+00
POINT (116.345995 39.921998),5,2,2009-02-25 14:14:36+00
POINT (116.34611 39.922107),5,2,2009-02-25 14:14:38+00
POINT (116.346118 39.92203),5,2,2009-02-25 14:14:39+00
POINT (116.346205 39.922184),5,2,2009-02-25 14:14:40+00
POINT (116.346147 39.922252),5,2,2009-02-25 14:14:41+00
POINT (116.346258 39.922284),5,2,2009-02-25 14:14:42+00
POINT (116.346268 39.922277),5,2,2009-02-25 14:14:44+00
POINT (116.346396 39.922261),5,2,2009-02-25 14:14:45+00
POINT (116.346414 39.922231),5,2,2009-02-25 14:14:46+00
POINT (116.34646 39.922235),5,2,2009-02-25 14:14:47+00
POINT (116.346486 39.922188),5,2,2009-02-25 14:14:50+00
POINT (116.346496 39.922157),5,2,2009-02-25 14:14:55+00
POINT (116.346481 39.922124),5,2,2009-02-25 14:15:00+00
POINT (116.346467 39.922085),5,2,2009-02-25 14:15:02+00
POINT (116.346405 39.92209),5,2,2009-02-25 14:15:06+00
POINT (116.346361 39.922116),5,2,2009-02-25 14:15:08+00
POINT (116.346304 39.922135),5,2,2009-02-25 14:15:12+00
POINT (116.346238 39.922138),5,2,2009-02-25 14:15:16+00
POINT (116.34618 39.922112),5,2,2009-02-25 14:15:20+00
POINT (116.346123 39.922119),5,2,2009-02-25 14:15:23+00
POINT (116.346077 39.92216),5,2,2009-02-25 14:15:25+00
POINT (116.346024 39.922194),5,2,2009-02-25 14:15:28+00
POINT (116.345982 39.922229),5,2,2009-02-25 14:15:30+00
POINT (116.345933 39.922264),5,2,2009-02-25 14:15:32+00
POINT (116.345886 39.922289),5,2,2009-02-25 14:15:36+00
POINT (116.345852 39.92233),5,2,2009-02-25 14:15:38+00
POINT (116.345819 39.922367),5,2,2009-02-25 14:15:40+00
POINT (116.345757 39.922411),5,2,2009-02-25 14:15:43+00
POINT (116.345714 39.922432),5,2,2009-02-25 14:15:46+00
POINT (116.34567 39.922464),5,2,2009-02-25 14:15:50+00
POINT (116.345641 39.922475),5,2,2009-02-25 14:15:55+00
POINT (116.345574 39.922489),5,2,2009-02-25 14:15:58+00
POINT (116.345534 39.922491),5,2,2009-02-25 14:16:03+00
POINT (116.345483 39.922496),5,2,2009-02-25 14:16:07+00
POINT (116.345432 39.922504),5,2,2009-02-25 14:16:11+00
POINT (116.34538 39.922523),5,2,2009-02-25 14:16:14+00
POINT (116.345315 39.92255),5,2,2009-02-25 14:16:17+00
POINT (116.345239 39.922563),5,2,2009-02-25 14:16:20+00
POINT (116.345187 39.922595),5,2,2009-02-25 14:16:22+00
POINT (116.345112 39.922614),5,2,2009-02-25 14:16:25+00
POINT (116.345041 39.922639),5,2,2009-02-25 14:16:27+00
POINT (116.344969 39.922669),5,2,2009-02-25 14:16:29+00
POINT (116.344909 39.922712),5,2,2009-02-25 14:16:31+00
POINT (116.344849 39.922759),5,2,2009-02-25 14:16:33+00
POINT (116.3448 39.922807),5,2,2009-02-25 14:16:35+00
POINT (116.344746 39.922855),5,2,2009-02-25 14:16:37+00
POINT (116.344679 39.922912),5,2,2009-02-25 14:16:39+00
POINT (116.344632 39.922953),5,2,2009-02-25 14:16:41+00
POINT (116.344578 39.922995),5,2,2009-02-25 14:16:43+00
POINT (116.344527 39.923063),5,2,2009-02-25 14:16:45+00
POINT (116.344479 39.923117),5,2,2009-02-25 14:16:46+00
POINT (116.344456 39.923167),5,2,2009-02-25 14:16:49+00
POINT (116.344274 39.923225),5,2,2009-02-25 14:16:59+00
POINT (116.344221 39.923285),5,2,2009-02-25 14:17:00+00
POINT (116.344164 39.923326),5,2,2009-02-25 14:17:01+00
POINT (116.344112 39.923377),5,2,2009-02-25 14:17:02+00
POINT (116.344058 39.92343),5,2,2009-02-25 14:17:03+00
POINT (116.344011 39.923481),5,2,2009-02-25 14:17:04+00
POINT (116.343964 39.92353),5,2,2009-02-25 14:17:05+00
POINT (116.343879 39.92356),5,2,2009-02-25 14:17:06+00
POINT (116.343833 39.923613),5,2,2009-02-25 14:17:07+00
POINT (116.343786 39.923672),5,2,2009-02-25 14:17:08+00
POINT (116.343733 39.923708),5,2,2009-02-25 14:17:09+00
POINT (116.343707 39.923771),5,2,2009-02-25 14:17:10+00
POINT (116.343669 39.923817),5,2,2009-02-25 14:17:11+00
POINT (116.343641 39.923874),5,2,2009-02-25 14:17:12+00
POINT (116.343617 39.923919),5,2,2009-02-25 14:17:13+00
POINT (116.343558 39.923985),5,2,2009-02-25 14:17:15+00
POINT (116.343505 39.923972),5,2,2009-02-25 14:17:16+00
POINT (116.343474 39.924021),5,2,2009-02-25 14:17:17+00
POINT (116.343424 39.924076),5,2,2009-02-25 14:17:18+00
POINT (116.343372 39.924135),5,2,2009-02-25 14:17:19+00
POINT (116.343324 39.924194),5,2,2009-02-25 14:17:20+00
POINT (116.343238 39.92427),5,2,2009-02-25 14:17:22+00
POINT (116.343195 39.924306),5,2,2009-02-25 14:17:23+00
POINT (116.343123 39.924354),5,2,2009-02-25 14:17:25+00
POINT (116.343084 39.9244),5,2,2009-02-25 14:17:26+00
POINT (116.343095 39.924285),5,2,2009-02-25 14:17:27+00
POINT (116.343046 39.924336),5,2,2009-02-25 14:17:28+00
POINT (116.342965 39.924427),5,2,2009-02-25 14:17:29+00
POINT (116.342937 39.924473),5,2,2009-02-25 14:17:30+00
POINT (116.342901 39.924524),5,2,2009-02-25 14:17:31+00
POINT (116.342858 39.924571),5,2,2009-02-25 14:17:32+00
POINT (116.342819 39.924617),5,2,2009-02-25 14:17:33+00
POINT (116.342779 39.924654),5,2,2009-02-25 14:17:34+00
POINT (116.342705 39.924719),5,2,2009-02-25 14:17:36+00
POINT (116.342723 39.924623),5,2,2009-02-25 14:17:37+00
POINT (116.342685 39.924671),5,2,2009-02-25 14:17:38+00
POINT (116.342633 39.924729),5,2,2009-02-25 14:17:39+00
POINT (116.342596 39.924775),5,2,2009-02-25 14:17:40+00
POINT (116.342548 39.924844),5,2,2009-02-25 14:17:42+00
POINT (116.342502 39.924893),5,2,2009-02-25 14:17:44+00
POINT (116.342689 39.924547),5,2,2009-02-25 14:17:45+00
POINT (116.342639 39.924025),5,2,2009-02-25 14:17:50+00
POINT (116.342643 39.923944),5,2,2009-02-25 14:17:51+00
POINT (116.342661 39.923879),5,2,2009-02-25 14:17:53+00
POINT (116.342676 39.923813),5,2,2009-02-25 14:17:55+00
POINT (116.342658 39.923771),5,2,2009-02-25 14:18:00+00
POINT (116.342627 39.923719),5,2,2009-02-25 14:18:03+00
POINT (116.342619 39.923659),5,2,2009-02-25 14:18:05+00
POINT (116.342608 39.923595),5,2,2009-02-25 14:18:07+00
POINT (116.3426 39.923537),5,2,2009-02-25 14:18:09+00
POINT (116.34259 39.92349),5,2,2009-02-25 14:18:11+00
POINT (116.342609 39.923441),5,2,2009-02-25 14:18:13+00
POINT (116.342849 39.922728),5,2,2009-02-25 14:18:16+00
POINT (116.342925 39.922567),5,2,2009-02-25 14:18:17+00
POINT (116.342931 39.92251),5,2,2009-02-25 14:18:18+00
POINT (116.342915 39.922467),5,2,2009-02-25 14:18:23+00
POINT (116.342868 39.922444),5,2,2009-02-25 14:18:27+00
POINT (116.342832 39.922422),5,2,2009-02-25 14:18:30+00
POINT (116.342772 39.922409),5,2,2009-02-25 14:18:34+00
POINT (116.342725 39.922404),5,2,2009-02-25 14:18:38+00
POINT (116.342668 39.922413),5,2,2009-02-25 14:18:42+00
POINT (116.342597 39.922404),5,2,2009-02-25 14:18:45+00
POINT (116.342549 39.922388),5,2,2009-02-25 14:18:49+00
POINT (116.342505 39.922398),5,2,2009-02-25 14:18:54+00
POINT (116.342441 39.92238),5,2,2009-02-25 14:18:57+00
POINT (116.342382 39.922366),5,2,2009-02-25 14:19:00+00
POINT (116.342308 39.92236),5,2,2009-02-25 14:19:03+00
POINT (116.342236 39.922363),5,2,2009-02-25 14:19:06+00
POINT (116.342158 39.922368),5,2,2009-02-25 14:19:10+00
POINT (116.342107 39.92234),5,2,2009-02-25 14:19:13+00
POINT (116.342049 39.922337),5,2,2009-02-25 14:19:17+00
POINT (116.341999 39.922356),5,2,2009-02-25 14:19:21+00
POINT (116.341958 39.922386),5,2,2009-02-25 14:19:26+00
POINT (116.341902 39.922391),5,2,2009-02-25 14:19:31+00
POINT (116.341852 39.922423),5,2,2009-02-25 14:19:35+00
POINT (116.341786 39.922434),5,2,2009-02-25 14:19:39+00
POINT (116.34173 39.922432),5,2,2009-02-25 14:19:42+00
POINT (116.341654 39.922405),5,2,2009-02-25 14:19:46+00
POINT (116.341594 39.922371),5,2,2009-02-25 14:19:48+00
POINT (116.341521 39.922395),5,2,2009-02-25 14:19:52+00
POINT (116.341464 39.9224),5,2,2009-02-25 14:19:55+00
POINT (116.341397 39.922386),5,2,2009-02-25 14:19:59+00
POINT (116.341345 39.92236),5,2,2009-02-25 14:20:03+00
POINT (116.341293 39.922347),5,2,2009-02-25 14:20:07+00
POINT (116.341231 39.922336),5,2,2009-02-25 14:20:11+00
POINT (116.341176 39.922296),5,2,2009-02-25 14:20:14+00
POINT (116.341135 39.922258),5,2,2009-02-25 14:20:17+00
POINT (116.341095 39.922245),5,2,2009-02-25 14:20:22+00
POINT (116.34104 39.922254),5,2,2009-02-25 14:20:27+00
POINT (116.340969 39.92226),5,2,2009-02-25 14:20:31+00
POINT (116.34091 39.922231),5,2,2009-02-25 14:20:34+00
POINT (116.34088 39.92219),5,2,2009-02-25 14:20:36+00
POINT (116.340823 39.922158),5,2,2009-02-25 14:20:39+00
POINT (116.34077 39.922147),5,2,2009-02-25 14:20:44+00
POINT (116.340721 39.922125),5,2,2009-02-25 14:20:47+00
POINT (116.340671 39.922142),5,2,2009-02-25 14:20:51+00
POINT (116.340616 39.922152),5,2,2009-02-25 14:20:56+00
POINT (116.340544 39.922145),5,2,2009-02-25 14:21:00+00
POINT (116.340484 39.922148),5,2,2009-02-25 14:21:04+00
POINT (116.340407 39.922153),5,2,2009-02-25 14:21:08+00
POINT (116.340338 39.922181),5,2,2009-02-25 14:21:12+00
POINT (116.340277 39.922166),5,2,2009-02-25 14:21:15+00
POINT (116.340211 39.922149),5,2,2009-02-25 14:21:20+00
POINT (116.340168 39.922106),5,2,2009-02-25 14:21:22+00
POINT (116.340127 39.922076),5,2,2009-02-25 14:21:24+00
POINT (116.340076 39.922048),5,2,2009-02-25 14:21:27+00
POINT (116.34001 39.922005),5,2,2009-02-25 14:21:30+00
POINT (116.339959 39.92198),5,2,2009-02-25 14:21:33+00
POINT (116.339899 39.921961),5,2,2009-02-25 14:21:36+00
POINT (116.339793 39.922032),5,2,2009-02-25 14:21:40+00
POINT (116.33973 39.922039),5,2,2009-02-25 14:21:44+00
POINT (116.339696 39.922072),5,2,2009-02-25 14:21:49+00
POINT (116.339633 39.922092),5,2,2009-02-25 14:21:54+00
POINT (116.339579 39.9221),5,2,2009-02-25 14:21:59+00
POINT (116.33952 39.92208),5,2,2009-02-25 14:22:04+00
POINT (116.339459 39.922075),5,2,2009-02-25 14:22:09+00
POINT (116.3394 39.922049),5,2,2009-02-25 14:22:12+00
POINT (116.339349 39.922079),5,2,2009-02-25 14:22:15+00
POINT (116.339279 39.922092),5,2,2009-02-25 14:22:19+00
POINT (116.339218 39.922118),5,2,2009-02-25 14:22:23+00
POINT (116.339164 39.92215),5,2,2009-02-25 14:22:27+00
POINT (116.339098 39.922153),5,2,2009-02-25 14:22:31+00
POINT (116.339023 39.922164),5,2,2009-02-25 14:22:34+00
POINT (116.338956 39.922174),5,2,2009-02-25 14:22:37+00
POINT (116.338889 39.922181),5,2,2009-02-25 14:22:40+00
POINT (116.338822 39.922193),5,2,2009-02-25 14:22:44+00
POINT (116.338762 39.922218),5,2,2009-02-25 14:22:48+00
POINT (116.338745 39.922261),5,2,2009-02-25 14:22:49+00
POINT (116.338686 39.922293),5,2,2009-02-25 14:22:53+00
POINT (116.338622 39.922326),5,2,2009-02-25 14:22:57+00
POINT (116.33859 39.922374),5,2,2009-02-25 14:23:00+00
POINT (116.338568 39.922416),5,2,2009-02-25 14:23:03+00
POINT (116.338541 39.922462),5,2,2009-02-25 14:23:07+00
POINT (116.338541 39.92251),5,2,2009-02-25 14:23:12+00
POINT (116.33853 39.922559),5,2,2009-02-25 14:23:15+00
POINT (116.338525 39.922619),5,2,2009-02-25 14:23:18+00
POINT (116.33852 39.922673),5,2,2009-02-25 14:23:21+00
POINT (116.338523 39.922736),5,2,2009-02-25 14:23:24+00
POINT (116.338527 39.922784),5,2,2009-02-25 14:23:28+00
POINT (116.338512 39.922838),5,2,2009-02-25 14:23:32+00
POINT (116.338512 39.922887),5,2,2009-02-25 14:23:35+00
POINT (116.338522 39.922938),5,2,2009-02-25 14:23:37+00
POINT (116.338456 39.922996),5,2,2009-02-25 14:23:39+00
POINT (116.338326 39.923067),5,2,2009-02-25 14:23:43+00
POINT (116.338131 39.923118),5,2,2009-02-25 14:23:45+00
POINT (116.33802 39.923169),5,2,2009-02-25 14:23:46+00
POINT (116.337924 39.923207),5,2,2009-02-25 14:23:47+00
POINT (116.337862 39.923219),5,2,2009-02-25 14:23:48+00
POINT (116.337804 39.923244),5,2,2009-02-25 14:23:49+00
POINT (116.337718 39.923351),5,2,2009-02-25 14:23:51+00
POINT (116.337699 39.923395),5,2,2009-02-25 14:23:52+00
POINT (116.337652 39.923426),5,2,2009-02-25 14:23:53+00
POINT (116.337627 39.923467),5,2,2009-02-25 14:23:56+00
POINT (116.337612 39.92348),5,2,2009-02-25 14:24:01+00
POINT (116.337611 39.923519),5,2,2009-02-25 14:24:04+00
POINT (116.337629 39.923565),5,2,2009-02-25 14:24:07+00
POINT (116.337673 39.923596),5,2,2009-02-25 14:24:11+00
POINT (116.337684 39.923641),5,2,2009-02-25 14:24:14+00
POINT (116.337721 39.923685),5,2,2009-02-25 14:24:17+00
POINT (116.337761 39.923726),5,2,2009-02-25 14:24:20+00
POINT (116.337735 39.923784),5,2,2009-02-25 14:24:24+00
POINT (116.337753 39.923844),5,2,2009-02-25 14:24:27+00
POINT (116.337766 39.923884),5,2,2009-02-25 14:24:29+00
POINT (116.33779 39.923912),5,2,2009-02-25 14:24:34+00
POINT (116.337812 39.923943),5,2,2009-02-25 14:24:39+00
POINT (116.33785 39.923979),5,2,2009-02-25 14:24:44+00
POINT (116.337892 39.924023),5,2,2009-02-25 14:24:49+00
POINT (116.337892 39.924069),5,2,2009-02-25 14:24:54+00
POINT (116.337875 39.924092),5,2,2009-02-25 14:24:59+00
POINT (116.337875 39.924092),5,2,2009-02-25 14:25:02+00
POINT (116.337868 39.924094),5,2,2009-02-25 14:25:04+00
POINT (116.337813 39.924049),5,2,2009-02-25 14:25:08+00
POINT (116.337796 39.924089),5,2,2009-02-25 14:25:13+00
POINT (116.337802 39.924134),5,2,2009-02-25 14:25:16+00
POINT (116.337786 39.924157),5,2,2009-02-25 14:25:21+00
POINT (116.337798 39.924164),5,2,2009-02-25 14:25:26+00
POINT (116.337817 39.924172),5,2,2009-02-25 14:25:31+00
POINT (116.337789 39.924201),5,2,2009-02-25 14:25:36+00
POINT (116.337773 39.924209),5,2,2009-02-25 14:25:41+00
POINT (116.337784 39.924268),5,2,2009-02-25 14:25:46+00
POINT (116.337774 39.924321),5,2,2009-02-25 14:25:51+00
POINT (116.337751 39.924375),5,2,2009-02-25 14:25:55+00
POINT (116.337758 39.924422),5,2,2009-02-25 14:25:59+00
POINT (116.337759 39.924461),5,2,2009-02-25 14:26:04+00
POINT (116.337724 39.924506),5,2,2009-02-25 14:26:08+00
POINT (116.337735 39.924554),5,2,2009-02-25 14:26:13+00
POINT (116.337736 39.924604),5,2,2009-02-25 14:26:17+00
POINT (116.337731 39.92466),5,2,2009-02-25 14:26:19+00
POINT (116.337772 39.924707),5,2,2009-02-25 14:26:24+00
POINT (116.33781 39.924757),5,2,2009-02-25 14:26:25+00
POINT (116.337813 39.924806),5,2,2009-02-25 14:26:28+00
POINT (116.337807 39.924863),5,2,2009-02-25 14:26:32+00
POINT (116.337794 39.924907),5,2,2009-02-25 14:26:37+00
POINT (116.337764 39.924952),5,2,2009-02-25 14:26:40+00
POINT (116.337728 39.92499),5,2,2009-02-25 14:26:45+00
POINT (116.337713 39.925017),5,2,2009-02-25 14:26:50+00
POINT (116.337747 39.925083),5,2,2009-02-25 14:26:54+00
POINT (116.337743 39.925129),5,2,2009-02-25 14:26:58+00
POINT (116.337738 39.925186),5,2,2009-02-25 14:27:02+00
POINT (116.337725 39.925234),5,2,2009-02-25 14:27:06+00
POINT (116.337742 39.925271),5,2,2009-02-25 14:27:11+00
POINT (116.33777 39.925322),5,2,2009-02-25 14:27:16+00
POINT (116.337779 39.925375),5,2,2009-02-25 14:27:21+00
POINT (116.337778 39.925427),5,2,2009-02-25 14:27:24+00
POINT (116.33776 39.925478),5,2,2009-02-25 14:27:28+00
POINT (116.33774 39.925531),5,2,2009-02-25 14:27:31+00
POINT (116.337704 39.925588),5,2,2009-02-25 14:27:35+00
POINT (116.337676 39.925642),5,2,2009-02-25 14:27:39+00
POINT (116.337669 39.925689),5,2,2009-02-25 14:27:41+00
POINT (116.337668 39.925755),5,2,2009-02-25 14:27:45+00
POINT (116.33767 39.925809),5,2,2009-02-25 14:27:48+00
POINT (116.337642 39.925853),5,2,2009-02-25 14:27:52+00
POINT (116.33762 39.9259),5,2,2009-02-25 14:27:56+00
POINT (116.337614 39.925943),5,2,2009-02-25 14:28:01+00
POINT (116.337624 39.926005),5,2,2009-02-25 14:28:05+00
POINT (116.337635 39.926057),5,2,2009-02-25 14:28:10+00
POINT (116.33764 39.926108),5,2,2009-02-25 14:28:15+00
POINT (116.337633 39.926157),5,2,2009-02-25 14:28:19+00
POINT (116.33761 39.926206),5,2,2009-02-25 14:28:24+00
